Date,Open,High,Low,Close,Volume,ROC_1M,ROC_3M,ROC_6M,ROC_12M,Volatility_60,RSI,Volume_Ratio,Return_Next_Month,Return_Direction,Total_Assets,Total_Debt,Total_Liabilities,Stockholders_Equity,Current_Assets,Current_Liabilities,Cash,Inventory,Debt_to_Equity,Debt_to_Assets,Current_Ratio,Quick_Ratio,Total_Revenue,Gross_Profit,Operating_Income,EBITDA,EBIT,Net_Income,Tax_Provision,Interest_Expense,Gross_Margin,Operating_Margin,Net_Margin,EBITDA_Margin,Revenue_Growth_QoQ,Net_Income_Growth_QoQ,Revenue_Growth_YoY,Net_Income_Growth_YoY,EBITDA_Growth_YoY,TTM_Revenue,TTM_Net_Income,TTM_Operating_Income,TTM_EBITDA,ROE,ROA,ROIC,F_Score,Z_Score,market_cap_current,beta,dividend_yield,Ticker,Operating_Cash_Flow,Free_Cash_Flow,Capital_Expenditure,TTM_Operating_Cash_Flow,predicted_probability,ROC_3M_percentile,ROC_12M_percentile,ROC_6M_percentile,Volatility_60_percentile,Volume_Ratio_percentile,market_cap_current_percentile,ROC_1M_percentile,RSI_percentile,Net_Income_Growth_QoQ_percentile,dividend_yield_percentile,beta_percentile,Revenue_Growth_QoQ_percentile,EBITDA_Growth_YoY_percentile,Gross_Margin_percentile,Current_Ratio_percentile,composite_score,quality_quintile
2025-11-30,354.5723065494807,381.54998779296875,348.9884789284134,359.1000061035156,174045609,0.025089228233494465,0.18939617997975589,,,0.21563371580391516,44.64128743605906,0.9641822636501768,,0,,,,,,,,,,,,,1125514500000.0,148576800000.0,77889900000.0,96294200000.0,96294200000.0,68390200000.0,20326700000.0,7577300000.0,0.1320078950559944,0.06920381745415097,0.06076349971501922,0.08555571696321994,0.026029453001619407,0.5572141908953672,-0.004805432463279469,1.406792067709525,1.0281643270111736,4381987100000.0,173340200000.0,225971800000.0,266186300000.0,,,,0.0,,1557957443584.0,0.945,4.18,BPCL.NS,,,,,0.5982363702117239,88.24951644100581,,,87.76595744680851,46.03481624758221,97.29860106126387,81.97196713388111,55.4642166344294,84.33497536945814,96.7848309975268,95.88541666666667,47.0,91.44634525660965,10.565240359218173,,68.85345890763003,Q5 (Highest)
2025-11-30,75.5999984741211,76.4800033569336,59.959999084472656,62.0099983215332,1389400,-0.17419095291335385,-0.2041837810739705,,,0.35393042485368065,23.09645831149848,1.1730558263462214,,0,5455526000.0,1064531000.0,2933336000.0,2522190000.0,2168629000.0,2932083000.0,18958000.0,71741000.0,0.422066140933078,0.19512893898773465,0.7396206041916276,0.7151530157911627,198390000.0,73346000.0,-1196000.0,7164000.0,1093000.0,-1881000.0,0.0,2974000.0,0.3697061343817733,-0.006028529663793538,-0.00948132466354151,0.036110691063057615,0.018586024541767276,-1.0688254665203074,-0.05145993602769261,-1.0462707861851814,-0.8537541338341567,773723000.0,-146497000.0,-7932000.0,-101736000.0,-0.058083253045964026,-0.026852956066931034,-0.0022114906623626426,0.0,0.6218009225874828,3036986368.0,-0.634,,BPL.NS,-966816000.0,-967000000.0,-184000.0,,0.4356352751414629,8.6073500967118,,,41.19922630560928,71.13152804642166,21.61119150988905,5.8482358627356215,10.058027079303674,11.67487684729064,,4.479166666666667,44.95,10.471747019180922,44.74379292128896,8.17790530846485,28.863536510904204,Q1 (Lowest)
2025-11-30,1038.9000244140625,1060.0,850.7000122070312,895.0999755859375,5716162,-0.13841567566545,-0.030332575821190977,,,0.2654922127225527,25.42771420999263,0.8590671898820945,,0,,,,,,,,,,,,,12811400000.0,6484900000.0,2480400000.0,3750500000.0,2994400000.0,1498800000.0,358600000.0,1056300000.0,0.5061819941614499,0.19360881714722825,0.11698955617653027,0.2927470846277534,-0.09792848995226089,-0.39275585446884365,0.1887503247596778,0.7902532250358338,0.14240024367956128,52374600000.0,7519200000.0,11444000000.0,16874900000.0,,,,0.0,,218969456640.0,0.197,0.28,BRIGADE.NS,,,,,0.33571600190572115,51.69245647969052,,,69.97098646034816,32.15667311411992,84.80463096960926,12.808119864668921,14.119922630560927,27.88177339901478,23.619126133553173,52.161458333333336,21.75,58.94245723172629,68.56840993132593,,44.56506763653009,Q2 (Low)
2025-11-30,5834.0,6261.5,5723.0,5846.0,9712177,-0.0023039508490485527,0.003777472527472625,,,0.19879162709836365,26.180613090306537,1.2862034387755696,,0,,,,,,,,,,,,,45348600000.0,17757600000.0,6750100000.0,8092100000.0,7271700000.0,5207200000.0,1808900000.0,261500000.0,0.39157989441790925,0.1488491375698478,0.11482603652593465,0.178442112876693,0.03640439988390076,-0.07005982677024736,0.09805032543003245,0.02982358990586187,0.03218194341692393,179399600000.0,21938100000.0,28695100000.0,34013400000.0,,,,0.0,,1408503906304.0,0.534,1.28,BRITANNIA.NS,,,,,0.4491681247848728,60.976789168278536,,,92.31141199226306,80.07736943907156,96.86444766039556,74.28709521507975,15.087040618955513,47.881773399014776,74.5671887881286,83.77604166666667,50.349999999999994,45.93053395541731,48.75858425779187,,61.39121841073755,Q5 (Highest)
2025-11-30,24.420000076293945,26.5,23.15999984741211,24.43000030517578,3617129,0.06961471724892854,0.28039834396553576,,,0.5595928029336762,49.78103088121705,1.0838983716134223,,0,16067560000.0,4343087000.0,10450931000.0,4132180000.0,9066548000.0,6279460000.0,500086000.0,,1.051040128939204,0.2703015890402774,1.4438419864128444,,171040000.0,171040000.0,-542665000.0,193875000.0,122867000.0,47530000.0,1216000.0,3000.0,1.0,-3.172737371375117,0.2778882132834425,1.133506782039289,-0.6301501974233336,-0.5353588675777661,-0.7755804677331318,-1.6634283879792862,0.49852755899425705,1583600000.0,1788082000.0,-784032000.0,2465508000.0,0.4327212270520645,0.1112852231452691,-0.09250823602371465,1.0,0.6919917336546431,2050898560.0,-0.381,,BRNL.NS,,,,,0.37746970053251133,93.08510638297872,,,8.462282398452615,60.154738878143135,16.931982633863964,89.75350410826486,67.45647969052224,22.95566502463054,,9.973958333333334,3.5999999999999996,82.94453084499742,98.837823560486,36.01147776183644,49.34450330783395,Q3 (Medium)
2025-11-30,113.25,113.69000244140625,95.25,102.19999694824219,696609,-0.035758099744455984,-0.26869411843833857,,,0.4309488243439685,48.86336920345623,0.7673431750981318,,0,1399481000.0,78327000.0,242821000.0,1156660000.0,376172000.0,216871000.0,299000.0,77420000.0,0.06771825774211955,0.05596860550446916,1.7345426543890146,1.377556243112265,234507000.0,97392000.0,21305000.0,86527000.0,82603000.0,79769000.0,0.0,2834000.0,0.41530530005500904,0.09085016651954952,0.3401561573854938,0.3689740604758067,-0.08079366883689576,-0.16775519572656705,0.12786587213412792,-3.012640662057829,-3.6936151667029855,1103561000.0,115322000.0,102802000.0,148029000.0,0.09970259194577491,0.08240340526237941,0.08324136205482324,1.0,2.2770127640175177,3028470528.0,0.591,,BROOKS.NS,,,,,0.4264386652808643,3.481624758220503,,,24.08123791102514,22.63056092843327,21.562952243125906,60.077332044465926,65.76402321083172,39.26108374384236,,86.484375,23.549999999999997,2.1254536029030584,52.87902799788695,46.6284074605452,39.90173859341867,Q1 (Lowest)
2025-11-30,2489.0,2960.0,2429.89990234375,2902.39990234375,112864630,0.18814468819750796,0.384600691704611,,,0.39803714346801167,73.7039782967819,1.0496643922504716,,0,111383500000.0,200000.0,57736400000.0,52107700000.0,77079600000.0,45780400000.0,8624100000.0,,3.838204334484155e-06,1.795598091279229e-06,1.6836812260268585,,10683900000.0,7397500000.0,6478000000.0,6802600000.0,6478000000.0,5584300000.0,1819400000.0,,0.6923969711434963,0.6063328934190698,0.5226836642050188,0.6367150572356537,0.11477582195139768,0.03526074785413691,0.44234741403750344,0.6104686373467916,0.752705348861177,36301000000.0,18119300000.0,20500500000.0,24947100000.0,0.34772787898909374,0.16267490247657868,0.3934240297536458,1.0,1.509992234038255,1178748977152.0,0.095,0.21,BSE.NS,,,,,0.5282147179660167,96.13152804642166,,,30.60928433268859,55.947775628626694,96.18909792571154,97.72837119381343,96.71179883945842,58.07881773399015,17.353668590272054,41.66666666666667,69.85,87.817522032141,85.84257791864765,44.5480631276901,65.23167813574187,Q5 (Highest)
2025-11-30,123.0,125.0,104.0,105.08000183105469,241561,-0.13235900172166915,-0.27154244831157925,,,0.22691353037277234,11.552364095454152,1.4059059471020046,,0,1630200000.0,298381000.0,435696000.0,1194504000.0,1516873000.0,395634000.0,2799000.0,1231171000.0,0.2497948939476134,0.1830333701386333,3.8340309477951844,0.7221371267383491,268492000.0,90224000.0,37473000.0,41865000.0,37865000.0,22438000.0,1457000.0,13970000.0,0.3360398075175424,0.139568404272753,0.08357046019993147,0.1559264335622663,-0.824448368955793,-0.817082018798862,,,,3647749000.0,276977000.0,346523000.0,377242000.0,0.23187615947707166,0.16990369279842965,0.23211633849894667,1.0,4.165437308305729,11026809856.0,0.089,,BSHSL.NS,,,,,0.5070565531132639,3.3365570599613155,,,83.55899419729207,86.70212765957447,41.051616015436565,14.59642339294345,1.7408123791102514,16.00985221674877,,41.09375,2.45,,38.14051769677761,81.34863701578192,40.668619175575095,Q1 (Lowest)
2025-11-30,203.0,205.0,170.02999877929688,174.7899932861328,226025,-0.10625358316644395,0.06983711630749645,,,0.5756447476198812,17.324439800501636,0.6993016692229599,,0,6601279000.0,4409776000.0,5397717000.0,1203562000.0,4151735000.0,3884948000.0,743000.0,2239052000.0,3.663937545386112,0.6680184249143234,1.0686719616324336,0.49233168629284096,1843415000.0,585945000.0,95527000.0,137365000.0,95786000.0,17203000.0,3392000.0,75191000.0,0.3178584312268263,0.051820669789493956,0.009332136279676578,0.07451659013298688,0.16667848060889057,2.6979793637145315,0.03528208595792859,-0.3178285351732889,-0.1259933701095014,6583737000.0,55139000.0,373205000.0,520969000.0,0.0458131778836487,0.008352775272791834,0.06648539603351873,1.0,1.3489752516141191,1809706496.0,0.235,0.46,BSL.NS,,,,,0.3612951723604779,74.6615087040619,,,7.350096711798841,16.199226305609287,15.48480463096961,23.586273562107298,4.593810444874275,95.96059113300493,38.99422918384172,56.09375,77.7,32.08916537065837,35.02377179080824,17.360114777618367,39.673156174356855,Q1 (Lowest)
2025-11-30,368.2100490820737,405.4235917763952,353.25511049420646,380.20001220703125,25023547,0.01651470015886103,0.03943530195441536,,,0.2844564367731532,54.9179569850311,0.5032988949263604,,0,,,,,,,,,,,,,12848980000.0,4855800000.0,1380340000.0,1919070000.0,1711350000.0,1064340000.0,597390000.0,49620000.0,0.37791326626705,0.10742798261029281,0.08283459076129,0.1493558243533728,-0.024292118995692835,-0.12834036280250605,-0.03204159010901508,-0.29141784337614096,-0.16431734751198612,53327060000.0,4729870000.0,5875790000.0,7682470000.0,,,,0.0,,105894428672.0,0.513,1.71,BSOFT.NS,,,,,0.2830029851425492,69.14893617021278,,,63.87814313346228,5.51257253384913,75.92860588519055,79.89366843885935,77.75628626692456,42.364532019704434,81.53338829348722,82.31770833333333,33.2,29.54898911353033,46.32857897517169,,55.827427277581705,Q4 (High)
2025-11-30,7.909999847412109,10.119999885559082,7.5,8.619999885559082,7155350,0.042321572965191345,0.04358349233677683,,,0.4171287007980664,59.898470031037974,1.477971213268735,,0,1335880000.0,259153000.0,528051000.0,802556000.0,884916000.0,526439000.0,35485000.0,216651000.0,0.3229095539750497,0.19399422103781777,1.680946890332973,1.269406331977684,234018000.0,55545000.0,38274000.0,49093000.0,48278000.0,26339000.0,11590000.0,6178000.0,0.23735353690741737,0.16355152167781967,0.1125511712774231,0.20978300814467263,0.2841903089502278,1.7319780105798155,0.6707933516106923,0.4703846368559148,0.5318106649193421,987042000.0,72445000.0,128629000.0,148002000.0,0.09026784423766067,0.054230170374584545,0.12115278291886006,1.0,2.0212221157589005,1555890816.0,-0.486,,BTML.NS,,,,,0.2858976015044776,69.87427466150871,,,26.450676982591887,89.60348162475822,14.037626628075254,86.08023199613339,85.25145067698259,93.74384236453201,,7.34375,86.75,83.61845515811301,22.13417855256207,44.40459110473458,57.286170649999455,Q4 (High)
2025-11-30,37200.0,37950.0,35680.0,36110.0,439778,-0.033975387907972165,-0.07941363926067557,,,0.17268169988921103,39.08582089552239,1.036438302805141,,0,203233000000.0,1091000000.0,63063000000.0,140170000000.0,108357000000.0,60779000000.0,1085000000.0,20175000000.0,0.0077834058643076265,0.00536822268037179,1.7828032708665822,1.4508629625364025,47948000000.0,16989000000.0,5246000000.0,8269000000.0,7344000000.0,5545000000.0,1761000000.0,42000000.0,0.3543213481271377,0.10941019437724202,0.1156461166263452,0.1724576624676733,0.0012947416781523557,-0.5031807185736046,0.09114079603122227,0.03316564188559723,0.011003790194400231,185543000000.0,26828000000.0,20049000000.0,39106000000.0,0.19139616180352428,0.1320061210531754,0.14192877014887337,1.0,2.2787135947410113,1066009296896.0,0.436,1.42,BOSCHLTD.NS,,,,,0.31264803923780704,35.1063829787234,,,96.85686653771761,54.44874274661509,95.41726965750121,61.28564523924601,41.827852998065765,24.039408866995075,76.71063478977742,77.05729166666667,40.150000000000006,44.012441679626754,41.6270470153196,48.42180774748924,55.79742612824959,Q4 (High)
2025-11-30,751.0999755859375,823.8499755859375,699.9000244140625,705.9500122070312,440004,-0.0796557937009299,-0.029221671676691652,,,0.2587426258146234,39.82890412190799,0.9370334097932508,,0,5576805000.0,109567000.0,2088446000.0,3488359000.0,3918316000.0,1985774000.0,86001000.0,1286462000.0,0.031409324556331504,0.01964691252428586,1.973193324114426,1.325354244742856,2929943000.0,1106695000.0,218441000.0,291253000.0,231766000.0,169969000.0,57279000.0,4518000.0,0.3777189522116983,0.07455469270221297,0.05801102615306851,0.09940568809700394,0.5637463180529751,1.6419778033388255,0.1369531313966985,0.3408090497451999,0.1893605899984483,8944565000.0,407685000.0,523148000.0,801908000.0,0.11687013865258708,0.07310368571251818,0.14540265697515736,1.0,3.032586902357174,12622069760.0,0.082,,BUTTERFLY.NS,,,,,0.3235404320608819,52.03094777562862,,,72.48549323017409,42.79497098646034,43.077665219488665,36.20106331561141,43.56866537717601,93.20197044334975,,40.572916666666664,93.55,64.33385173665111,46.275752773375594,55.16499282639885,55.5505526900654,Q4 (High)
2025-11-30,60.40999984741211,66.36000061035156,49.79999923706055,56.630001068115234,1973368,-0.0731587155096105,-0.1877510029173789,,,0.41108326425348485,33.9919101628622,1.321606173876417,,0,3380753000.0,1029980000.0,1099913000.0,2280840000.0,729858000.0,234276000.0,30746000.0,124540000.0,0.45157924273513267,0.30465993818536874,3.1153767351329202,2.5837815226485,246209000.0,171784000.0,40640000.0,116900000.0,43901000.0,13005000.0,541000.0,30355000.0,0.697716167971114,0.1650630155680743,0.052820977299773766,0.47479986515521366,-0.0820837651830919,-0.3944685011873167,0.2017640196609607,1.7264150943396226,0.46537135694139775,1043232000.0,52654000.0,158608000.0,455017000.0,0.023085354518510723,0.0155746367747067,0.04790595683244634,1.0,1.4718554416723135,2960576768.0,0.386,,BYKE.NS,,,,,0.5688557214887285,11.02514506769826,,,27.901353965183745,82.54352030947776,21.273516642547033,39.72933784436926,29.642166344294,27.783251231527096,,71.84895833333333,23.45,82.01140487299119,86.42366613840466,75.82496413199426,48.63048565878804,Q3 (Medium)
2025-11-30,19.0,19.3799991607666,15.859999656677246,16.530000686645508,656039,-0.07134823622749564,-0.006610499221013089,,,0.5370091118583702,46.25323990767834,0.4724848311450619,,0,282574000.0,5932000.0,33052000.0,249522000.0,257903000.0,33052000.0,1591000.0,0.0,0.023773454845664913,0.020992731107603673,7.802946871596273,7.802946871596273,15449000.0,6174000.0,3084000.0,4506000.0,3084000.0,2282000.0,802000.0,0.0,0.39963751699139105,0.19962457116965499,0.14771182600815586,0.2916693637128617,-0.0006468723720809422,0.181159420289855,0.44437172774869116,1.986910994764398,0.8302193338748984,63913000.0,8911000.0,12363000.0,18017000.0,0.03571228188296022,0.03153510230948353,0.04839618874631049,1.0,2.4533120527720174,1022023872.0,0.498,,CALSOFT.NS,,,,,0.42208170758867314,57.73694390715667,,,10.92843326885881,4.206963249516441,9.503135552339605,40.937651039149344,59.477756286266924,70.49261083743842,,81.19791666666667,39.35,88.9061689994816,50.290544109878496,92.6829268292683,50.38073671640142,Q3 (Medium)
2025-11-30,195.0,201.7899932861328,148.99000549316406,164.9199981689453,13137553,-0.16237493686733162,-0.1901792137898397,,,0.4946896580974379,32.954214744374184,1.1882517740899718,,0,20369257000.0,6717119000.0,11768058000.0,8895725000.0,11669792000.0,8563767000.0,874362000.0,5309511000.0,0.7550951721191921,0.32976750207432703,1.3626937771660532,0.7426966427274353,4598169000.0,2131009000.0,174430000.0,339403000.0,151130000.0,-143840000.0,59121000.0,152053000.0,0.4634472982615471,0.03793466486334017,-0.03128201682017342,0.07381264151013153,0.08562089188576616,0.44407521559729735,0.10183869463511974,-0.8564923636857039,-0.3695636021858898,17001431000.0,-292049000.0,1448238000.0,3158938000.0,-0.03283026397511164,-0.014337734557524608,0.09275939732697003,0.0,1.653541167456427,31001733120.0,0.233,,CAMLINFINE.NS,,,,,0.39747506993287374,10.735009671179883,,,15.377176015473893,73.06576402321083,57.8388808490111,7.63653939101015,27.562862669245646,81.13300492610837,,55.91145833333333,64.05,19.336443753240022,61.119915478077125,31.99426111908178,43.71742108193148,Q2 (Low)
2025-11-30,278.25,286.54998779296875,253.10000610351562,275.8999938964844,7571454,-0.014642878941127258,0.04504094305424555,,,0.20556111262389698,46.387521554002895,1.3095177830272327,,0,15318400000.0,3810100000.0,7381500000.0,7936900000.0,9388900000.0,5333800000.0,101300000.0,4978000000.0,0.4800488855850521,0.2487270210988093,1.7602647268364018,0.8269713900033747,3866100000.0,2061900000.0,1508200000.0,543300000.0,331400000.0,200700000.0,68800000.0,61900000.0,0.5333281601614029,0.3901088952691343,0.05191278032125397,0.14052921548847677,0.126256299705771,-0.09594594594594597,0.15998079750367555,0.40349650349650346,0.30600961538461546,16503900000.0,1237700000.0,1923400000.0,2724000000.0,0.15594249644067584,0.08079825569250053,0.16373542180982378,1.0,2.1918281282640484,84295819264.0,-0.28,0.22,CAMPUS.NS,,,,,0.33600629736814813,70.35783365570599,,,90.61895551257254,81.72147001934236,72.45537867824409,69.88883518608023,59.767891682785304,45.4679802955665,18.136850783182194,13.515625,71.75,73.71695178849144,72.16059165346012,47.48923959827834,59.136506923580605,Q5 (Highest)
2025-11-30,3909.4100564105506,4065.0,3667.60009765625,3870.300048828125,5808834,-0.0182601061730141,0.04848407886804518,,,0.23179934749733375,54.87378880121067,0.80648145987126,,0,,,,,,,,,,,,,3541519000.0,2317148000.0,1334364000.0,1671710000.0,1463272000.0,1090905000.0,363493000.0,19367000.0,0.6542808326031853,0.37677730939746473,0.3080330784615302,0.4720319162483669,-0.005654389051391262,-0.04324622987769855,0.06864583097592813,0.008102486099264672,0.03504853870000857,14452327000.0,4710706000.0,5753464000.0,7105166000.0,,,,0.0,,191769395200.0,0.091,1.45,CAMS.NS,,,,,0.33418087653566453,71.08317214700193,,,81.96324951644101,26.20889748549323,83.83984563434636,68.34219429676172,77.61121856866538,50.24630541871922,77.12283594394064,41.25,38.0,46.29341627786418,83.41257263602748,,59.69158052835075,Q5 (Highest)
2025-11-30,137.6699981689453,152.5,136.57000732421875,151.5800018310547,557475990,0.14064265578484236,0.4598863445817485,,,0.23199557289137532,75.16716169067946,0.8256900284689188,,0,17777920600000.0,1196689200000.0,16680422500000.0,1086274400000.0,,,2058981600000.0,,1.1016454037764307,0.06731322672236482,,,194493500000.0,,,,,31949500000.0,14721400000.0,219921600000.0,,,0.16427027124299784,,-0.0173432089009955,-0.3698564715697965,0.11575114647978779,-0.21451944801610812,,730873275000.0,166670641000.0,,,0.15343327707989804,0.009375148238652837,,1.0,,1374929289216.0,0.582,2.64,CANBK.NS,,,,,0.694903981379898,97.678916827853,,,81.86653771760155,27.756286266924562,96.81620839363242,95.60173997100048,97.09864603481626,28.7192118226601,91.54987633965375,85.96354166666667,34.75,,,,65.85339766938725,Q5 (Highest)
2025-11-30,866.5,925.0,853.8499755859375,884.5499877929688,5828611,0.01131877105421486,0.23256456169589712,,,0.23865668749874508,50.99313779169675,0.9325876437695089,,0,,,,,,,,,,,,,3716241000.0,,,,,2238733000.0,537643000.0,6483101000.0,,,0.602418680596872,,0.0378485755362894,-0.04292884167325739,0.15394045419951508,0.12138274617762734,,14135502000.0,8813983000.0,,,,,,0.0,,117781479424.0,0.406,1.36,CANFINHOME.NS,,,,,0.35774726193301903,91.0541586073501,,,80.12572533849129,42.16634429400386,77.23106608779547,78.44369260512325,70.01934235976789,50.29556650246305,76.1747732893652,73.671875,50.9,,,,62.67216960562402,Q5 (Highest)
2025-11-30,262.5,266.0,243.0500030517578,249.0,3655718,-0.045428429466139564,-0.016781836130306038,,,0.26533199748469716,49.100976478245556,1.2539510784396046,,0,10722865000.0,5178660000.0,6627439000.0,4095426000.0,3730813000.0,2037493000.0,149765000.0,3091156000.0,1.2644984917319957,0.48295488192754454,1.8310801558582042,0.3139431644673135,1759778000.0,1208231000.0,181646000.0,436362000.0,196949000.0,67546000.0,17724000.0,111679000.0,0.6865814892560311,0.10322097446382442,0.038383250614566156,0.24796423185197225,0.10904064075343611,-0.5396264994547437,0.16457601107545616,0.031205154041098027,0.2200128610171388,7754167000.0,783296000.0,1358627000.0,2311803000.0,0.19126117771386908,0.07304913379026967,0.14649713190065305,1.0,1.5079625734353646,20825872384.0,-0.422,0.4,CANTABIL.NS,,,,,0.35864230354633975,54.98065764023211,,,70.01934235976789,77.90135396518374,51.03714423540762,54.85741904301595,66.3926499032882,22.660098522167488,33.676834295136025,8.75,68.75,67.59979263867288,85.36714210248283,50.286944045911056,54.151958583417716,Q4 (High)
2025-11-30,286.20001220703125,314.25,270.04998779296875,277.3500061035156,6310784,-0.015616659792313636,-0.016140432392629078,,,0.3130754983872095,53.6804291091456,1.058322528235574,,0,37445610000.0,4196548000.0,19270906000.0,18127664000.0,28815263000.0,15743617000.0,417809000.0,1019569000.0,0.23149965709867526,0.11207049371074473,1.8302822661399856,1.7655214808642765,6461596000.0,1946583000.0,842950000.0,1138423000.0,898189000.0,490951000.0,155928000.0,231663000.0,0.30125421026012766,0.13045538594489658,0.0759798353224188,0.17618294303760249,0.09637821338903696,0.07463669933217032,0.24747882319598502,0.10091041596591555,0.12026352820775243,24800616000.0,1993361000.0,3092552000.0,4331987000.0,0.10996237573688479,0.05323350320638387,0.13852905535926643,1.0,1.8381151889367005,23505514496.0,-0.176,,CAPACITE.NS,,,,,0.2929687158394197,55.12572533849129,,,52.90135396518375,57.108317214700186,52.773757838880854,69.16384726921217,75.87040618955513,61.97044334975369,,19.375,66.45,56.143079315707624,31.90702588483888,50.21520803443329,53.26694429338379,Q4 (High)
2025-11-30,282.1499938964844,285.45001220703125,264.1499938964844,277.3500061035156,612177,-0.03311835383601747,-0.05000858192519031,,,0.18936139259113116,63.83337792295117,0.6732349227666962,,0,111133600000.0,4881800000.0,97371400000.0,13762200000.0,,,16055200000.0,,0.35472526194939763,0.0439273091126356,,,1326700000.0,,,,,320100000.0,105000000.0,1372900000.0,,,0.24127534484058188,,0.031583547226030184,-0.06505204864883807,0.1467715446451725,0.06628914057295132,,5131781000.0,1336372000.0,,,0.09710453270552673,0.012024914157374547,,1.0,,12560124928.0,,1.44,CAPITALSFB.NS,,,,,0.40084584606013707,45.06769825918762,,,94.14893617021276,14.603481624758222,42.93294741919923,61.86563557274045,89.31334622823984,48.3743842364532,76.8755152514427,,48.699999999999996,,,,54.79212965081562,Q4 (High)
2025-11-30,2032.800048828125,2074.0,1879.199951171875,1910.800048828125,1164933,-0.05895097324396703,-0.08826583193747783,,,0.304572367173911,38.59158368177817,1.0981737707718957,,0,,,,,,,,,,,,,5102200000.0,3149800000.0,1614700000.0,2009300000.0,1846400000.0,1528000000.0,337000000.0,1800000.0,0.6173415389439849,0.31647132609462586,0.2994786562659245,0.3938105131119909,0.04938195429958259,0.07175422599424852,0.11168729301028413,0.2325562636121643,0.17923587064968594,19724900000.0,5651300000.0,6126300000.0,7738800000.0,,,,0.0,,145394597888.0,0.037,0.31,CAPLIPOINT.NS,,,,,0.3429089243183741,31.866537717601545,,,56.334622823984525,62.76595744680851,80.31837916063675,47.849202513291445,40.18375241779497,61.67487684729064,26.54575432811212,36.19791666666667,54.05,63.14152410575428,80.77126254622293,,52.77998577161096,Q4 (High)
2025-11-30,47.72999954223633,47.970001220703125,40.849998474121094,43.650001525878906,276961,-0.05743899305833855,0.07274521993291416,,,0.7552512781343035,35.56445269627571,1.1249851999813567,,0,2287937000.0,361728000.0,1022287000.0,1265650000.0,952910000.0,760673000.0,4368000.0,341331000.0,0.28580413226405404,0.15810225543797754,1.252719631168715,0.8039972498037922,473517000.0,330532000.0,9547000.0,22913000.0,11367000.0,-1812000.0,4676000.0,8503000.0,0.6980361845509242,0.020161894926686897,-0.0038266841528392854,0.04838897019536786,-0.17680284136247715,-1.136291839037232,0.1351648746808587,-0.6661753868828297,-0.09064571179108627,2161944000.0,36868000.0,118813000.0,166212000.0,0.029129696203531782,0.016114080064267504,0.07300885227648402,1.0,1.8366106671643494,975044672.0,0.326,,BVCL.NS,,,,,0.3899959157388637,75.4835589941973,,,1.40232108317214,65.76402321083172,9.358417752050169,49.15418076365394,32.88201160541586,10.985221674876847,,66.30208333333333,14.75,34.52566096423017,86.52931854199683,25.968436154949785,41.54034893858054,Q1 (Lowest)
2025-11-30,897.0,933.0,813.2999877929688,856.8499755859375,10511259,-0.08078104045049794,-0.05131757749630039,,,0.32015619380293137,34.90798794517866,2.1600400100161266,,0,,,,,,,,,,,,,12066500000.0,7565200000.0,623600000.0,1482100000.0,893200000.0,618900000.0,254400000.0,34900000.0,0.6269589358969047,0.05168027182695894,0.05129076368458128,0.1228276633655161,0.006440753740007743,1.1239575826212294,0.019043999662190725,-0.45210694050991507,-0.30237702988938575,48560680000.0,2416690000.0,4278890000.0,6291060000.0,,,,0.0,,163179364352.0,0.209,0.47,CARBORUNIV.NS,,,,,0.3631375548229966,44.63249516441006,,,50.38684719535783,98.40425531914893,81.62083936324169,35.37941034316095,31.189555125725338,90.83743842364532,40.065952184666116,53.59374999999999,41.75,21.721099015033694,81.29952456418383,,54.725411113238245,Q4 (High)
2025-11-30,136.39999389648438,143.4600067138672,120.01000213623047,127.8499984741211,1479343,-0.07186933957080877,-0.07776098989395563,,,0.44187919384463337,43.44827962519115,1.4409773103241443,,0,5024718000.0,88694000.0,978966000.0,4044513000.0,2999245000.0,813820000.0,79323000.0,1032397000.0,0.021929463448380558,0.01765153785744792,3.685391118429137,2.41680961391954,1068988000.0,682312000.0,32114000.0,101757000.0,53611000.0,28927000.0,22874000.0,2263000.0,0.6382784465307375,0.030041497191736485,0.02706017279894629,0.09519003019678425,0.11380297656507232,-1.6946425569723602,0.03800863236700658,-0.6710448508005822,-0.41490046804742575,4323955000.0,117017000.0,210498000.0,423852000.0,0.02893228430715886,0.02328827209805605,0.050928492088588836,1.0,2.5445606101675753,11394195456.0,,,BOROSCI.NS,,,,,0.5176614546105841,35.928433268858804,,,21.856866537717607,88.49129593810446,41.29281234925229,40.454325761237314,52.562862669245646,6.748768472906404,,,69.75,18.14411612234318,82.03909138932912,80.48780487804879,49.183758492469565,Q3 (Medium)
